study_id,pollinator,guild,percentage,sampling_method,crop,variety,country
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Catopsilia pyranthe (Mottled Emigrant),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Ceratina hieroglyphica,other_wild_bees,8,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Diptera-Fly,other_flies,80,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Dolichopodidae,other_flies,20,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Euploea core (Common Indian crow),lepidoptera,50,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Pieris canidia (Indian cabbage white),lepidoptera,25,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish012,Tetragonula iridipennis,other_wild_bees,40,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis cerana indica,other_wild_bees,43.67816091954023,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis dorsata,honeybees,94.5945945945946,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Apis florea,honeybees,5.405405405405405,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Ceratina hieroglyphica,other_wild_bees,12.64367816091954,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Coleoptera_sp.3,beetles,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Diptera-Fly,other_flies,87.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Eumenine,non_bee_hymenoptera,100,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,May fly,other_flies,12.5,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Syrphidae (hover fly),syrphids,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Tetragonula iridipennis,other_wild_bees,39.08045977011494,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish013,Thysanoptera (Thrips),other,100,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
krish011,Apis cerana indica,other_wild_bees,41.74757281553398,Direct ocular observations,Coffea canephora,NA,India
